60, 2, 3
0.21507230263261715, 0.8294608680636116, 0
0.15354443473735735, 0.6615451760897101, 0
0.19876908981787123, 0.8427248622501097, 0
0.04610297446162277, 0.8895163468501482, 0
0.2314755706311972, 0.6526934079437047, 0
0.09943987958165335, 0.8645273923887721, 0
0.23044834946841575, 0.7490454811652947, 0
0.13294867318908912, 0.6730188164175188, 0
0.07105632743577824, 0.6906429721268913, 0
0.2710447942563284, 0.9767760131079404, 0
0.21247347800460248, 0.7857667232868799, 0
0.4962233784139778, 0.6626978513682332, 0
0.6462164939291167, 0.9760704239089467, 0
0.35603255080383256, 0.8315363527759689, 0
0.2769155295499689, 0.6767053766824539, 0
0.5181576445355106, 0.743665085816854, 0
0.6439848914880842, 0.9303187129494569, 0
0.2683481512392227, 0.7804657180448427, 0
0.5073095825151976, 0.9787115837586458, 0
0.4342323767233671, 0.6745995706463074, 0
0.19974883832787804, 0.12559952594860554, 1
0.023333819780317275, 0.19722015443311108, 1
0.11667368000614498, 0.031034685188333633, 1
0.6023569233303405, 0.11804094851700339, 1
0.5453374681793104, 0.2495109769629218, 1
0.5855274768250328, 0.2721615539050156, 1
0.2654086454804907, 0.09246597483414809, 1
0.2750746329413303, 0.407249686886095, 1
0.10092075801310925, 0.444381214802942, 1
0.2863801780507722, 0.43046698278215206, 1
0.05078210661302517, 0.4784667936023417, 1
0.25865066927349634, 0.23105566094887736, 1
0.5224816394449383, 0.5106599603050874, 1
0.5497262146288163, 0.33338927691841297, 1
0.5332588431417913, 0.470165866004944, 1
0.34629314626099517, 0.49384648661357156, 1
0.4154838117971489, 0.36497066205889817, 1
0.48572667310171713, 0.5796804993090295, 1
0.5006518382807496, 0.23342094779790715, 1
0.24223756314232453, 0.4159576480803039, 1
0.8326075741858568, 0.3789013952978902, 2
0.6648004914528112, 0.3720586252821266, 2
0.854702255713808, 0.4353055630068207, 2
0.864070733235365, 0.6074923381979487, 2
0.7218142217036101, 0.7081234756308812, 2
0.652069037106251, 0.4703112402272113, 2
0.6578334871237783, 0.7113555385160786, 2
0.8905259392761949, 0.6503905108971497, 2
0.7592257089517058, 0.6573747183421569, 2
0.7038078049913042, 0.7285073354250833, 2
0.7248221936530076, 0.8488006133240532, 2
0.749683213273267, 0.8682626682904989, 2
0.7732264412910932, 0.9144211247156969, 2
0.7370618177508673, 0.9426634562767242, 2
0.897870705123011, 0.9535423320325697, 2
0.8616755465171767, 0.3258999478477709, 2
0.6901355252745477, 0.14746098495741983, 2
0.7082515826984117, 0.0239213120772196, 2
0.7188099049393473, 0.11539324712690611, 2
0.7652622218352757, 0.2685235428165226, 2
