15,4,3,
0.25,0.875,0.0847457627118644,0,0,
0.0555555555555556,0.125,0.0508474576271186,0.0833333333333333,0,
0.388888888888889,0.75,0.11864406779661,0.0833333333333333,0,
0.194444444444444,0.666666666666667,0.0677966101694915,0.0416666666666667,0,
0.138888888888889,0.416666666666667,0.0677966101694915,0,0,
0.361111111111111,0.208333333333333,0.491525423728814,0.416666666666667,1,
0.472222222222222,0.583333333333333,0.593220338983051,0.625,1,
0.388888888888889,0.375,0.542372881355932,0.5,1,
0.5,0.416666666666667,0.610169491525424,0.541666666666667,1,
0.361111111111111,0.375,0.440677966101695,0.5,1,
0.666666666666667,0.541666666666667,0.796610169491525,0.833333333333333,2,
0.583333333333333,0.5,0.728813559322034,0.916666666666667,2,
0.444444444444445,0.416666666666667,0.694915254237288,0.708333333333333,2,
0.416666666666667,0.291666666666667,0.694915254237288,0.75,2,
0.944444444444444,0.416666666666667,0.864406779661017,0.916666666666667,2,
