15,4,3,
0.388888888888889,0.75,0.11864406779661,0.0833333333333333,0,
0,0.416666666666667,0.0169491525423729,0,0,
0.166666666666667,0.458333333333333,0.0847457627118644,0,0,
0.166666666666667,0.458333333333333,0.0847457627118644,0,0,
0.388888888888889,1,0.0847457627118644,0.125,0,
0.5,0.416666666666667,0.610169491525424,0.541666666666667,1,
0.75,0.5,0.627118644067797,0.541666666666667,1,
0.694444444444444,0.333333333333333,0.644067796610169,0.541666666666667,1,
0.583333333333333,0.375,0.559322033898305,0.5,1,
0.388888888888889,0.25,0.423728813559322,0.375,1,
0.555555555555555,0.375,0.779661016949152,0.708333333333333,2,
0.833333333333333,0.375,0.898305084745763,0.708333333333333,2,
0.555555555555555,0.291666666666667,0.661016949152542,0.708333333333333,2,
0.444444444444445,0.416666666666667,0.694915254237288,0.708333333333333,2,
0.944444444444444,0.333333333333333,0.966101694915254,0.791666666666667,2,
