15,4,3,
0.194444444444444,0.625,0.0508474576271186,0.0833333333333333,0,
0.194444444444444,0.583333333333333,0.101694915254237,0.125,0,
0.166666666666667,0.458333333333333,0.0847457627118644,0,0,
0.194444444444444,0.5,0.0338983050847458,0.0416666666666667,0,
0.0277777777777779,0.375,0.0677966101694915,0.0416666666666667,0,
0.333333333333333,0.125,0.508474576271186,0.5,1,
0.555555555555555,0.125,0.576271186440678,0.5,1,
0.527777777777778,0.0833333333333334,0.593220338983051,0.583333333333333,1,
0.333333333333333,0.25,0.576271186440678,0.458333333333333,1,
0.666666666666667,0.416666666666667,0.677966101694915,0.666666666666667,1,
0.916666666666667,0.416666666666667,0.949152542372881,0.833333333333333,2,
0.555555555555555,0.333333333333333,0.694915254237288,0.583333333333333,2,
0.666666666666667,0.416666666666667,0.711864406779661,0.916666666666667,2,
0.722222222222222,0.458333333333333,0.694915254237288,0.916666666666667,2,
0.555555555555555,0.583333333333333,0.779661016949152,0.958333333333333,2,
