15,4,3,
0.222222222222222,0.583333333333333,0.0847457627118644,0.0416666666666667,0,
0.222222222222222,0.625,0.0677966101694915,0.0416666666666667,0,
0.166666666666667,0.458333333333333,0.0847457627118644,0,0,
0.138888888888889,0.583333333333333,0.152542372881356,0.0416666666666667,0,
0.0833333333333333,0.583333333333333,0.0677966101694915,0.0833333333333333,0,
0.638888888888889,0.375,0.610169491525424,0.5,1,
0.388888888888889,0.416666666666667,0.542372881355932,0.458333333333333,1,
0.388888888888889,0.333333333333333,0.525423728813559,0.5,1,
0.194444444444444,0.125,0.389830508474576,0.375,1,
0.25,0.291666666666667,0.491525423728814,0.541666666666667,1,
0.416666666666667,0.333333333333333,0.694915254237288,0.958333333333333,2,
0.361111111111111,0.333333333333333,0.661016949152542,0.791666666666667,2,
0.805555555555556,0.666666666666667,0.864406779661017,1,2,
0.416666666666667,0.291666666666667,0.694915254237288,0.75,2,
0.694444444444444,0.5,0.830508474576271,0.916666666666667,2,
