174,19,7
-4.0,-1.0,0.007320774930809749,0.006944444444444444,-8.0,-3.0,0.0,0.0,0.14285714285714285,0.25,0.0,0.0,0.0,0.02,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-5.0,-1.0,0.4267922506919025,1.0,-7.0,-7.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-4.0,-4.0,0.0460226765467369,0.001984126984126984,-8.0,-3.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.02,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-3.0,-1.0,0.0,0.0,-6.0,-1.0,0.4,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
-3.0,-1.0,4.017498437639496E-4,9.92063492063492E-4,-6.0,-2.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-2.0,-4.0,2.231943576466387E-4,9.92063492063492E-4,-1.0,-2.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-4.0,-1.0,0.07856441389161682,0.002976190476190476,-8.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-4.0,-2.0,0.04218373359521471,0.017857142857142856,-10.0,-6.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
-2.0,-4.0,0.009597357378805463,9.92063492063492E-4,-1.0,-5.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
-1.0,-4.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.04,-1.0,-2.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
-4.0,-1.0,0.02843496116418177,0.00496031746031746,-10.0,-3.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-4.0,-1.0,0.005044192482814035,0.002976190476190476,-3.0,-6.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-2.0,-3.0,0.012677439514329078,0.007936507936507936,-2.0,-1.0,0.0,0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
-3.0,-4.0,0.0031247210070529416,0.002976190476190476,-1.0,-1.0,0.6,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-2.0,-3.0,0.01816802071243639,0.002976190476190476,-2.0,-1.0,0.0,0.21428571428571427,0.7142857142857143,0.25,0.0,0.0,0.0,0.02,-1.0,-1.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
-6.0,-2.0,0.0013391661458798322,0.0,-1.0,-2.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.1,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
-3.0,-1.0,0.0018301937327024373,0.013888888888888888,-6.0,-2.0,0.0,0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-5.0,-1.0,0.0029461655209356307,0.01488095238095238,-10.0,-4.0,0.4,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-4.0,-2.0,0.0012498884028211766,0.003968253968253968,-10.0,-6.0,0.0,0.0,0.2857142857142857,0.25,0.0,1.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.0,-4.0,0.44531738237657353,0.023809523809523808,-1.0,-2.0,0.4,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-2.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-4.0,-2.0,0.05566467279707169,0.006944444444444444,-10.0,-6.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-5.0,-1.0,4.463887152932774E-4,0.002976190476190476,-8.0,-3.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-2.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.0,-4.0,8.481385590572271E-4,0.0,-1.0,-2.0,0.0,0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
