20,19,7
-6.0,-2.0,0.011963217569859835,0.001984126984126984,-1.0,-2.0,0.0,0.0,0.2857142857142857,0.0,0.5,1.0,0.25,0.08,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-3.0,-1.0,0.0048209981251673955,0.016865079365079364,-4.0,-7.0,0.0,0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.0,-4.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
-4.0,-4.0,0.0553522006963664,0.006944444444444444,-3.0,-3.0,0.6,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
-5.0,-1.0,0.0,0.0,-10.0,-3.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-3.0,-1.0,1.3391661458798322E-4,0.0,-4.0,-1.0,0.0,0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-4.0,-1.0,0.10659762521203464,0.01984126984126984,-8.0,-3.0,0.4,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.02,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-4.0,-2.0,7.588608159985715E-4,9.92063492063492E-4,-10.0,-2.0,0.0,0.35714285714285715,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
-2.0,-3.0,0.057360949915186143,0.013888888888888888,-2.0,-1.0,0.6,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0,-4.0,0.00513347022587269,0.00992063492063492,-2.0,-7.0,0.0,0.35714285714285715,0.2857142857142857,0.0,0.0,0.0,0.0,0.02,-1.0,-2.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-3.0,-1.0,0.0019194714757610927,0.00496031746031746,-6.0,-2.0,0.0,0.0,0.14285714285714285,0.0,0.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0,-4.0,0.0,0.0,-6.0,-2.0,0.0,0.07142857142857142,0.2857142857142857,0.0,0.0,0.0,0.0,0.12,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-2.0,-4.0,0.0028122489063476474,0.0,-6.0,-2.0,0.0,0.35714285714285715,0.42857142857142855,0.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-4.0,-2.0,0.005267386840460673,0.005952380952380952,-10.0,-6.0,0.0,0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.0,-4.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-1.0,-4.0,0.001026694045174538,0.0,-1.0,-2.0,0.0,0.14285714285714285,1.0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-4.0,-2.0,0.026203017587715382,0.008928571428571428,-10.0,-2.0,0.2,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-4.0,-2.0,0.011963217569859835,9.92063492063492E-4,-10.0,-6.0,0.0,0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
-4.0,-1.0,0.021158825104901347,0.007936507936507936,-3.0,-2.0,0.6,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
-5.0,-1.0,0.09597357378805464,0.008928571428571428,-8.0,-3.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-1.0,-2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
