19,19,7
-4.0,-4.0,0.003213998750111597,0.002976190476190476,-1.0,-6.0,0.0,0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.0,-4.0,0.005713775555753951,0.002976190476190476,-2.0,-1.0,0.0,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-2.0,-3.0,5.356664583519329E-4,0.0,-1.0,-2.0,0.0,0.0,0.7142857142857143,0.25,0.5,1.0,0.25,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-3.0,-1.0,4.017498437639496E-4,9.92063492063492E-4,-6.0,-2.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-5.0,-1.0,0.009463440764217481,9.92063492063492E-4,-8.0,-3.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.0,-4.0,0.0,0.0,-1.0,-2.0,0.0,0.07142857142857142,0.5714285714285714,0.0,0.0,0.0,0.0,0.02,-1.0,-2.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
-3.0,-4.0,0.022542630122310506,0.037698412698412696,-2.0,-1.0,0.0,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-4.0,-4.0,0.004954914739755379,9.92063492063492E-4,-10.0,-6.0,0.0,0.7857142857142857,0.2857142857142857,0.0,0.0,0.0,0.25,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-5.0,-1.0,0.09597357378805464,0.008928571428571428,-8.0,-3.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-1.0,-2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-6.0,-1.0,0.0,0.0,-10.0,-2.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-2.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-4.0,-1.0,0.005044192482814035,0.002976190476190476,-3.0,-6.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-3.0,-1.0,0.010579412552450674,0.021825396825396824,-6.0,-7.0,0.6,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-5.0,-1.0,4.463887152932774E-4,0.002976190476190476,-8.0,-3.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-2.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.0,-4.0,0.08807249352736363,0.0763888888888889,-2.0,-1.0,0.6,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-2.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-3.0,-1.0,0.015043299705383447,0.00496031746031746,-9.0,-2.0,0.0,0.0,0.14285714285714285,0.0,0.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-5.0,-1.0,0.0358896527095795,0.08333333333333333,-6.0,-3.0,0.2,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.02,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-4.0,-2.0,0.015266494063030087,0.001984126984126984,-10.0,-6.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-2.0,-2.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
-4.0,-2.0,0.040398178734041605,0.027777777777777776,-10.0,-6.0,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
-3.0,-1.0,0.0,0.0,-6.0,-1.0,0.4,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
