19,19,7
-6.0,-1.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-2.0,-2.0,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
-5.0,-1.0,0.014864744219266137,0.012896825396825396,-10.0,-3.0,0.0,1.0,0.42857142857142855,0.0,0.0,0.0,0.25,0.02,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
-3.0,-1.0,0.0,0.0,-4.0,-1.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
-3.0,-4.0,4.463887152932774E-5,0.0,-6.0,-2.0,0.0,0.0,0.2857142857142857,0.0,0.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-4.0,-1.0,0.010534773680921346,0.012896825396825396,-10.0,-6.0,0.0,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-2.0,-1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
-3.0,-1.0,0.004954914739755379,0.008928571428571428,-5.0,-7.0,0.0,0.21428571428571427,0.5714285714285714,0.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-2.0,-2.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-3.0,-1.0,0.02441746272654227,0.05357142857142857,-3.0,-1.0,0.6,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-2.0,-3.0,0.12396214623694313,0.027777777777777776,-2.0,-1.0,0.0,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.0,-4.0,9.374163021158825E-4,0.00496031746031746,-2.0,-1.0,0.0,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-6.0,-2.0,8.034996875278992E-4,9.92063492063492E-4,-1.0,-2.0,0.0,0.0,0.8571428571428571,0.0,1.0,1.0,0.25,0.0,-1.0,-1.0,-2.0,-2.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-3.0,-1.0,0.015043299705383447,0.00496031746031746,-9.0,-2.0,0.0,0.0,0.14285714285714285,0.0,0.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.0,-4.0,0.0012498884028211766,0.005952380952380952,-3.0,-1.0,0.4,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-4.0,-4.0,1.7855548611731096E-4,0.0,-6.0,-1.0,0.2,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-2.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
-3.0,-1.0,0.0,0.0,-6.0,-1.0,0.6,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
-5.0,-1.0,0.022944379966074457,0.04861111111111111,-10.0,-4.0,0.0,0.35714285714285715,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.0,-4.0,0.0,0.0,-1.0,-2.0,0.0,0.07142857142857142,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.0,-4.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.7142857142857143,0.0,0.5,1.0,0.25,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-5.0,-1.0,0.014864744219266137,0.05952380952380952,-10.0,-7.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-5.0,-1.0,0.00374966520846353,9.92063492063492E-4,-8.0,-3.0,0.2,0.21428571428571427,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
