100,20,2
-3.0,0.47058823529411764,-1.0,-5.0,0.594475624518543,-1.0,-2.0,1.0,-1.0,-1.0,0.3333333333333333,-4.0,0.19642857142857142,-1.0,-1.0,0.0,-3.0,0.0,-1.0,-1.0,1.0,0.0
-2.0,0.29411764705882354,-2.0,-3.0,0.22565203037306042,-1.0,-2.0,0.0,-2.0,-1.0,1.0,-2.0,0.5178571428571429,-1.0,-1.0,0.0,-2.0,0.0,-1.0,-1.0,1.0,0.0
-1.0,0.47058823529411764,-1.0,-5.0,0.5160669087707714,-2.0,-3.0,1.0,-1.0,-1.0,1.0,-4.0,0.08928571428571429,-1.0,-1.0,0.3333333333333333,-1.0,0.0,-1.0,-1.0,0.0,1.0
-3.0,0.29411764705882354,-1.0,-1.0,0.0880928799383735,-2.0,-3.0,1.0,-4.0,-2.0,0.3333333333333333,-4.0,0.25,-1.0,-1.0,0.3333333333333333,-1.0,0.0,-1.0,-1.0,1.0,0.0
-3.0,0.029411764705882353,-3.0,-6.0,0.08215032463959503,-5.0,-2.0,0.0,-1.0,-1.0,0.3333333333333333,-1.0,0.26785714285714285,-1.0,-1.0,0.3333333333333333,-2.0,0.0,-2.0,-1.0,1.0,0.0
-2.0,0.38235294117647056,-2.0,-3.0,0.1970947507428194,-2.0,-5.0,0.3333333333333333,-4.0,-1.0,0.0,-2.0,0.05357142857142857,-1.0,-1.0,0.0,-1.0,0.0,-2.0,-1.0,0.0,0.0
-3.0,0.11764705882352941,-2.0,-4.0,0.02145922746781116,-2.0,-2.0,1.0,-3.0,-1.0,0.3333333333333333,-1.0,0.5357142857142857,-1.0,-1.0,0.0,-2.0,0.0,-2.0,-1.0,1.0,0.0
-1.0,0.11764705882352941,-2.0,-3.0,0.07538241443820842,-2.0,-2.0,0.3333333333333333,-2.0,-3.0,0.6666666666666666,-2.0,0.19642857142857142,-1.0,-1.0,0.0,-1.0,0.0,-2.0,-1.0,1.0,0.0
-1.0,0.38235294117647056,-2.0,-8.0,0.6464179597226808,-2.0,-5.0,0.0,-3.0,-1.0,0.0,-3.0,0.26785714285714285,-1.0,-1.0,0.0,-2.0,0.0,-1.0,-1.0,1.0,1.0
-3.0,0.47058823529411764,-1.0,-3.0,0.37839771101573677,-2.0,-5.0,0.3333333333333333,-2.0,-1.0,1.0,-2.0,0.07142857142857142,-1.0,-3.0,0.3333333333333333,-1.0,0.0,-1.0,-1.0,0.0,1.0
