100,20,2
-3.0,0.29411764705882354,-1.0,-4.0,0.09750192582810609,-2.0,-2.0,1.0,-2.0,-1.0,1.0,-4.0,0.32142857142857145,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0
-4.0,0.20588235294117646,-2.0,-4.0,0.09414548255749973,-2.0,-1.0,0.6666666666666666,-2.0,-1.0,0.3333333333333333,-4.0,0.07142857142857142,-1.0,-1.0,0.0,-3.0,0.0,-2.0,-1.0,0.0,0.0
-4.0,0.20588235294117646,-2.0,-3.0,0.14383184769450863,-2.0,-2.0,0.3333333333333333,-1.0,-1.0,0.0,-1.0,0.26785714285714285,-1.0,-1.0,0.0,-2.0,1.0,-2.0,-1.0,1.0,1.0
-2.0,0.38235294117647056,-1.0,-4.0,0.22003961703532518,-2.0,-4.0,1.0,-4.0,-1.0,0.3333333333333333,-4.0,0.16071428571428573,-1.0,-1.0,0.3333333333333333,-3.0,0.0,-2.0,-1.0,1.0,1.0
-1.0,0.29411764705882354,-2.0,-4.0,0.06223175965665236,-1.0,-2.0,1.0,-2.0,-1.0,0.3333333333333333,-2.0,0.2857142857142857,-1.0,-1.0,0.0,-1.0,0.0,-2.0,-1.0,1.0,1.0
-3.0,0.29411764705882354,-2.0,-1.0,0.07059535600308132,-2.0,-5.0,1.0,-2.0,-1.0,0.6666666666666666,-4.0,0.3392857142857143,-3.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0
-4.0,0.029411764705882353,-1.0,-2.0,0.04385385715857819,-2.0,-2.0,0.3333333333333333,-2.0,-1.0,1.0,-2.0,0.5535714285714286,-1.0,-1.0,0.0,-2.0,0.0,-2.0,-1.0,1.0,0.0
-2.0,0.47058823529411764,-2.0,-1.0,0.1332122812809508,-5.0,-2.0,1.0,-2.0,-3.0,1.0,-3.0,0.5535714285714286,-1.0,-2.0,0.0,-1.0,0.0,-2.0,-1.0,1.0,1.0
-2.0,0.29411764705882354,-2.0,-3.0,0.20947507428194123,-2.0,-3.0,0.6666666666666666,-3.0,-1.0,0.6666666666666666,-4.0,0.42857142857142855,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,1.0
-3.0,0.11764705882352941,-1.0,-4.0,0.0237702211951139,-5.0,-3.0,1.0,-2.0,-1.0,0.6666666666666666,-4.0,0.5714285714285714,-1.0,-1.0,0.3333333333333333,-1.0,0.0,-1.0,-1.0,1.0,0.0
-2.0,0.6470588235294118,-2.0,-1.0,0.5893584241223726,-4.0,-3.0,0.0,-1.0,-3.0,0.3333333333333333,-3.0,0.14285714285714285,-2.0,-1.0,0.3333333333333333,-1.0,0.0,-1.0,-1.0,1.0,1.0
-4.0,0.25,-1.0,-2.0,0.11384395289974689,-2.0,-5.0,0.3333333333333333,-3.0,-1.0,0.0,-4.0,0.25,-1.0,-3.0,0.0,-1.0,0.0,-2.0,-1.0,1.0,1.0
-3.0,0.29411764705882354,-2.0,-5.0,0.1336524705623418,-2.0,-5.0,1.0,-2.0,-1.0,0.0,-3.0,0.17857142857142858,-1.0,-1.0,0.0,-3.0,0.0,-1.0,-1.0,1.0,0.0
-1.0,0.08823529411764706,-1.0,-3.0,0.10355452844723231,-1.0,-5.0,0.3333333333333333,-2.0,-3.0,0.6666666666666666,-1.0,0.14285714285714285,-1.0,-3.0,0.3333333333333333,-1.0,0.0,-2.0,-2.0,1.0,0.0
-1.0,0.47058823529411764,-2.0,-3.0,0.18542973478595795,-2.0,-2.0,0.0,-1.0,-2.0,0.3333333333333333,-2.0,0.32142857142857145,-1.0,-1.0,0.0,-1.0,1.0,-2.0,-1.0,1.0,0.0
-3.0,0.08823529411764706,-2.0,-5.0,0.14295146913172666,-5.0,-2.0,0.0,-1.0,-3.0,0.3333333333333333,-1.0,0.23214285714285715,-1.0,-1.0,0.0,-1.0,1.0,-2.0,-1.0,1.0,0.0
-1.0,0.17647058823529413,-1.0,-4.0,0.13068119291295258,-2.0,-1.0,0.3333333333333333,-1.0,-2.0,1.0,-2.0,0.42857142857142855,-2.0,-3.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,1.0
-1.0,0.11764705882352941,-2.0,-4.0,0.028007043028502255,-2.0,-3.0,1.0,-1.0,-1.0,0.3333333333333333,-1.0,0.125,-1.0,-1.0,0.0,-1.0,0.0,-2.0,-1.0,1.0,1.0
-3.0,0.08823529411764706,-2.0,-4.0,0.07411687025420931,-3.0,-2.0,0.6666666666666666,-1.0,-1.0,0.3333333333333333,-3.0,0.375,-1.0,-3.0,0.0,-2.0,1.0,-2.0,-2.0,1.0,0.0
-3.0,0.029411764705882353,-1.0,-1.0,0.0819852536590734,-2.0,-1.0,0.3333333333333333,-4.0,-1.0,0.3333333333333333,-1.0,0.19642857142857142,-1.0,-3.0,0.3333333333333333,-1.0,0.0,-2.0,-1.0,1.0,0.0
-2.0,0.07352941176470588,-2.0,-3.0,0.03675580499614834,-2.0,-2.0,1.0,-2.0,-1.0,0.0,-2.0,0.19642857142857142,-1.0,-1.0,0.0,-1.0,0.0,-2.0,-1.0,1.0,1.0
-3.0,0.47058823529411764,-1.0,-4.0,0.350170573346539,-2.0,-1.0,1.0,-1.0,-1.0,1.0,-4.0,0.26785714285714285,-1.0,-1.0,0.3333333333333333,-3.0,0.0,-1.0,-1.0,1.0,0.0
-3.0,0.10294117647058823,-1.0,-1.0,0.04974138879718279,-5.0,-4.0,1.0,-2.0,-1.0,1.0,-1.0,0.6785714285714286,-1.0,-1.0,0.6666666666666666,-2.0,0.0,-2.0,-1.0,1.0,0.0
-3.0,0.8235294117647058,-2.0,-1.0,0.544404093760317,-5.0,-3.0,0.3333333333333333,-2.0,-1.0,1.0,-1.0,0.03571428571428571,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0
-1.0,0.8235294117647058,-3.0,-6.0,0.36238582590513924,-2.0,-1.0,0.6666666666666666,-1.0,-1.0,1.0,-3.0,0.7857142857142857,-1.0,-1.0,0.3333333333333333,-1.0,0.0,-1.0,-1.0,1.0,1.0
-3.0,0.6470588235294118,-3.0,-1.0,0.3845053372950369,-1.0,-1.0,0.6666666666666666,-1.0,-1.0,0.6666666666666666,-4.0,0.23214285714285715,-2.0,-1.0,0.3333333333333333,-1.0,1.0,-2.0,-1.0,1.0,0.0
-3.0,0.07352941176470588,-2.0,-3.0,0.06261692527786948,-2.0,-2.0,1.0,-2.0,-1.0,0.3333333333333333,-1.0,0.125,-1.0,-3.0,0.0,-1.0,0.0,-2.0,-1.0,1.0,0.0
-1.0,0.16176470588235295,-1.0,-3.0,0.06509298998569385,-2.0,-2.0,1.0,-2.0,-1.0,0.6666666666666666,-2.0,0.10714285714285714,-1.0,-3.0,0.3333333333333333,-1.0,0.0,-2.0,-1.0,1.0,0.0
-3.0,0.47058823529411764,-3.0,-4.0,0.5846263893474194,-2.0,-1.0,0.3333333333333333,-1.0,-1.0,0.3333333333333333,-4.0,0.4642857142857143,-1.0,-1.0,0.3333333333333333,-1.0,1.0,-1.0,-1.0,1.0,0.0
-2.0,0.29411764705882354,-1.0,-1.0,0.05315285572796302,-5.0,-5.0,1.0,-1.0,-1.0,1.0,-3.0,0.3392857142857143,-2.0,-1.0,0.3333333333333333,-1.0,1.0,-2.0,-1.0,1.0,1.0
-1.0,0.029411764705882353,-1.0,-4.0,0.022889842632331903,-4.0,-3.0,0.6666666666666666,-2.0,-1.0,1.0,-1.0,0.35714285714285715,-1.0,-1.0,0.3333333333333333,-2.0,0.0,-1.0,-1.0,1.0,0.0
-3.0,0.20588235294117646,-2.0,-1.0,0.09909761197314845,-2.0,-5.0,1.0,-1.0,-1.0,0.0,-1.0,0.25,-1.0,-1.0,0.0,-1.0,0.0,-2.0,-1.0,1.0,0.0
-2.0,0.6470588235294118,-5.0,-6.0,0.33927588863211183,-2.0,-1.0,1.0,-2.0,-1.0,0.6666666666666666,-3.0,0.7142857142857143,-1.0,-3.0,0.0,-1.0,0.0,-2.0,-1.0,1.0,1.0
-1.0,0.11764705882352941,-2.0,-3.0,0.056784417299438755,-2.0,-2.0,0.3333333333333333,-2.0,-1.0,1.0,-4.0,0.017857142857142856,-1.0,-3.0,0.0,-1.0,0.0,-2.0,-1.0,0.0,1.0
-2.0,0.47058823529411764,-3.0,-4.0,0.4311654011224827,-5.0,-1.0,0.3333333333333333,-1.0,-1.0,1.0,-4.0,0.4107142857142857,-1.0,-1.0,1.0,-3.0,0.0,-1.0,-1.0,1.0,1.0
-3.0,0.16176470588235295,-2.0,-1.0,0.09513590844062947,-1.0,-1.0,1.0,-1.0,-1.0,0.3333333333333333,-4.0,0.2857142857142857,-1.0,-1.0,0.0,-1.0,0.0,-2.0,-1.0,1.0,0.0
-3.0,0.11764705882352941,-3.0,-5.0,0.06894464619786508,-2.0,-2.0,1.0,-4.0,-1.0,1.0,-1.0,0.39285714285714285,-1.0,-3.0,0.0,-1.0,0.0,-2.0,-1.0,1.0,0.0
-4.0,0.11764705882352941,-2.0,-1.0,0.05760977220204688,-2.0,-2.0,0.6666666666666666,-4.0,-1.0,1.0,-1.0,0.07142857142857142,-1.0,-3.0,0.0,-1.0,0.0,-2.0,-1.0,0.0,0.0
-3.0,0.29411764705882354,-2.0,-4.0,0.06289204357873886,-2.0,-2.0,0.3333333333333333,-1.0,-2.0,0.3333333333333333,-1.0,0.21428571428571427,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0
-4.0,0.11764705882352941,-1.0,-4.0,0.06767910201386597,-3.0,-4.0,0.3333333333333333,-1.0,-1.0,1.0,-3.0,0.8392857142857143,-2.0,-2.0,0.6666666666666666,-4.0,0.0,-2.0,-1.0,1.0,0.0
-2.0,0.6470588235294118,-2.0,-4.0,0.45322988885220644,-1.0,-3.0,0.0,-2.0,-1.0,0.3333333333333333,-4.0,0.08928571428571429,-1.0,-1.0,0.0,-1.0,0.0,-2.0,-1.0,0.0,0.0
-1.0,0.35294117647058826,-2.0,-4.0,0.20666886761307363,-2.0,-2.0,0.6666666666666666,-1.0,-1.0,0.3333333333333333,-4.0,0.4642857142857143,-1.0,-1.0,0.0,-2.0,0.0,-2.0,-1.0,1.0,1.0
-1.0,0.29411764705882354,-1.0,-5.0,0.148949048090679,-2.0,-1.0,1.0,-1.0,-1.0,1.0,-2.0,0.7857142857142857,-1.0,-1.0,0.3333333333333333,-1.0,0.0,-1.0,-1.0,1.0,0.0
-1.0,0.11764705882352941,-2.0,-3.0,0.12809508088478044,-2.0,-4.0,0.6666666666666666,-2.0,-1.0,1.0,-3.0,0.6428571428571429,-1.0,-2.0,0.0,-3.0,0.0,-2.0,-1.0,1.0,0.0
-1.0,0.47058823529411764,-1.0,-2.0,0.4300099042588313,-2.0,-2.0,0.6666666666666666,-2.0,-1.0,0.3333333333333333,-3.0,0.10714285714285714,-1.0,-1.0,0.3333333333333333,-3.0,0.0,-1.0,-1.0,1.0,1.0
-3.0,0.11764705882352941,-2.0,-1.0,0.1116430064927919,-1.0,-2.0,1.0,-1.0,-1.0,1.0,-3.0,0.32142857142857145,-1.0,-2.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0
-3.0,0.11764705882352941,-2.0,-1.0,0.15555188731154396,-2.0,-2.0,0.3333333333333333,-1.0,-1.0,1.0,-4.0,0.5892857142857143,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0
-1.0,0.20588235294117646,-2.0,-1.0,0.06025090789039287,-2.0,-2.0,1.0,-4.0,-1.0,0.6666666666666666,-1.0,0.125,-2.0,-1.0,0.0,-1.0,0.0,-2.0,-1.0,1.0,1.0
-1.0,0.5588235294117647,-2.0,-3.0,0.4199405744470122,-2.0,-3.0,0.3333333333333333,-1.0,-2.0,1.0,-2.0,0.4642857142857143,-1.0,-2.0,0.0,-1.0,1.0,-2.0,-1.0,1.0,0.0
-2.0,0.11764705882352941,-3.0,-1.0,0.018432926158248045,-2.0,-2.0,1.0,-4.0,-3.0,1.0,-1.0,0.017857142857142856,-1.0,-3.0,0.3333333333333333,-1.0,0.0,-2.0,-1.0,0.0,0.0
